dim,att_hat,lower,upper
0.07412277888254523,-0.011480024781932663,-0.09273263616995425,0.06751825185300517
0.12701080432172826,0.012946193983066956,-0.08137097544282712,0.13630639187417554
0.10654949002501692,-0.007137768335386374,-0.08696835184768181,0.0816286785645507
0.13081748927725464,0.043953779474211085,-0.04277445275407368,0.12907493533124126
0.15285604508196715,0.03536656336637001,-0.05088606880563258,0.11311515714425899
0.14027163815747382,0.08816168615269138,-0.01216515334030797,0.17278845802259896
0.12459394152758044,0.039116086065904776,-0.06041969564415714,0.13406479151139725
-0.048000000000000445,-0.09324424037072032,-0.175516938497574,0.006665133061929979
0.09116589625064254,-0.02129113487228973,-0.11020937826645777,0.06809742325498955
0.09031727871863807,0.027317874724070546,-0.057114561261272026,0.10842940175817095
0.18316871827308354,0.06780894754573874,-0.010166409744966513,0.14605707361334574
0.17585150246265852,0.03460158011030401,-0.04392056964960571,0.12230552073537748
0.1089267418032789,0.013158676227275956,-0.0840582618219641,0.09978670761707248
0.09268534668992248,-0.055443473635252594,-0.13664509456649132,0.015330108649419423
0.15011791885257672,0.052662292845739644,-0.037135435241831945,0.14927375834277612
0.03238607270865295,-0.07621744535562835,-0.1443938770002096,8.253889260054132e-4
0.04428870861933805,-0.06769560856884427,-0.16308802724239116,0.02291805294426992
0.06583701324769199,0.06311712658447782,-0.025879638250853158,0.14774005949164098
-0.014467703732155907,-0.09579269877451613,-0.18001111663152633,-0.013190372043152496
0.10004001600640133,0.004061956593206184,-0.08003647883407863,0.10093933027826188
0.1175180598555202,0.017225907091305337,-0.06668039512915566,0.10160141724284402
0.12473593239869459,-0.0012119259913904168,-0.08650946374295063,0.07968902460206392
0.05298913043478316,-0.04187563620385204,-0.13378896343475966,0.05170248484953262
0.14375030058192811,0.03738102372313146,-0.04952190157623968,0.13304590901322833
0.122687407976442,0.02306275982858519,-0.0608040355671898,0.11372669232074464
0.193015324014027,0.04621751222246062,-0.032750300083054844,0.1302946933992881
0.16326464698662882,0.0077216231027951165,-0.07493654582610633,0.09343486560315245
0.05576923076923071,-0.057610551091198836,-0.14387992187146456,0.032975463247882565
0.08988404125824878,0.009825323152896193,-0.07467034320782275,0.08356683288105228
0.11768104776579383,0.05044704105251652,-0.03982260552724984,0.15245957740633126
0.06851309620953984,-0.05350372662858349,-0.13416134911264443,0.03991801937311609
0.07082352564410586,0.027518080894275987,-0.06394704547405673,0.11947485465681862
0.1266612161143974,0.02491732406296443,-0.06256850256148624,0.11714479939658354
0.2106173155737721,0.08625544353319137,-0.014905988138199655,0.18625818620962148
0.11212484993997625,0.018987809574503633,-0.07034844276404778,0.10236691619706417
0.1023685266961051,0.017435112407361952,-0.06062957420262613,0.09012622127542046
0.10162601626016293,-0.012655350317362979,-0.08830747401745437,0.0769151996652285
0.1322901166418648,0.004887947275089455,-0.07466909242217704,0.09122548139429258
0.07803121248499453,-0.0012829835255853128,-0.09079915635632789,0.08334405502225235
0.16436251920122968,0.05143623102934347,-0.030159599984601992,0.1304861912311221
0.06628751365593533,0.026037067738707065,-0.07583624104689576,0.12114613658390341
0.14153890984442455,-0.0017782990786899822,-0.08251876451530574,0.08977650321760242
0.14301261122847286,-0.005884159692093216,-0.09260022209769159,0.08050686760531983
0.1361283643892335,-0.02069424518054641,-0.1035472117074438,0.05429582069545283
0.052967627338336515,-0.04291741747492206,-0.1286712599035187,0.03179781374152476
-0.024023349797933538,-0.07241870699447928,-0.15676072228935373,0.017255524099223287
0.11138851545995693,0.005689645056328629,-0.0852927418139536,0.09640202638502568
0.08780190915497532,-0.020564924514733463,-0.09933096294477736,0.07169217133967795
0.03382663847780145,-0.02956646724593659,-0.1185459347830628,0.07368648622401626
0.14363508232430042,0.04235506822454238,-0.038854434453756095,0.13900961266441142
0.08563513794815183,-0.03914603800153571,-0.12787299613053957,0.048534817676535585
0.11376361681988043,0.018857867293313624,-0.06555190929647561,0.10880407736045648
0.1136162474452426,0.04212928470172672,-0.03835114220555855,0.13379539736921903
0.026290899180813676,-0.019757678063933914,-0.1058286387762392,0.07332624536255539
0.09982237442191683,-0.04221189699849959,-0.132429296532488,0.05385544640295084
0.12400000000000035,0.002285153357481362,-0.09037507932322911,0.08369507751675379
0.18908962777884714,0.06097236350971291,-0.021770196780949186,0.14981731492604664
0.14646181451160745,0.02565433595571176,-0.06648688924596505,0.12532587091319744
0.07085253456221188,-0.05311549076759392,-0.11993900186096479,0.023619214456324967
0.13057880334768163,0.03431938607166585,-0.05996834813813123,0.119696997979471
0.0460419382352466,-0.05378876558987933,-0.13452655290459392,0.016234393105462472
0.0851050204918041,-0.010778836435620831,-0.09691061196144002,0.08140423084294779
0.11378205128205167,5.279718828344881e-4,-0.09309298503229779,0.09104972248567686
0.13300950640439937,0.039712762915375954,-0.04085707250438964,0.13122264250833893
0.10955218143378789,-0.011653947949108123,-0.08229975881421293,0.0639899031360508
0.13398818695428688,0.08195804471117907,-0.007464537722682645,0.18756738249277433
0.15045865674514103,-0.0053001158183026975,-0.0768635724461968,0.07808868816633754
0.0767207646417338,0.018469117054531914,-0.06247304146752321,0.0982802636669169
0.04407528327251655,-0.04472113798992383,-0.13122170417162915,0.051266663667070125
0.06674826601387078,-0.02468012137441311,-0.1056873651514328,0.0637803025070087
0.06178306139802101,-0.01622201178520355,-0.0980514749451106,0.06560995937252412
0.07912425580948707,-0.0029377298603543434,-0.06976537934487514,0.0827811073241945
0.07845403184386197,-0.022573544682759628,-0.10348824939696344,0.059788964218924975
0.12501000400160184,0.04053831288823462,-0.04071003479707641,0.11831719332114501
0.05318616772361258,-0.02939279916597759,-0.1067207750833791,0.04877670220404103
0.10901386748844448,-0.004190550980511909,-0.07934632052036045,0.07204656420534837
0.05302337520655872,-0.005621917323514691,-0.09363513060308429,0.08203423986783381
0.08458818069802092,-0.007095106255836536,-0.0896862114902793,0.08024835476141731
0.08076923076923055,0.0072809667443654025,-0.1040569575569603,0.11324158978590629
0.17200000000000046,-0.009071651990626095,-0.09197857890613195,0.0707811625978806
0.024000000000000202,-0.03920252217685005,-0.12772063769168068,0.03819760556778327
0.056195596518177224,-0.02852085212834743,-0.11435743565484148,0.06054942579403283
0.10644257703081178,-0.025871094488064017,-0.11089364914687773,0.060967070771901555
0.15379937263939444,0.04524787677943698,-0.055832796852470466,0.15204457969457863
0.09038461538461566,-0.031120487171812705,-0.10647230935553802,0.05226732774014814
0.11725550435227677,-0.03004107821111668,-0.10494549802642109,0.061605343932358586
0.13777089783281724,0.04102030247248534,-0.04114898364021675,0.13031218881359577
0.11593785500568032,0.04299658229266645,-0.04348556245108856,0.13190106281135844
0.06667309298888179,-0.06150410159730091,-0.14043997051038426,0.02476812628924561
0.09376001025049631,0.01751311040204162,-0.07428219747562773,0.12088412005752522
0.12739434478564962,0.0018802186584089275,-0.07422130162269905,0.08506700343083115
0.10116107511706848,0.04826887875092345,-0.03610296014876585,0.13560125869120404
0.10866182156551321,0.023949039354482227,-0.05743309143318165,0.1098545601764632
0.11504879301489494,0.05391803166278508,-0.028987620517677906,0.14443648475657994
0.08280519813072057,0.04067174295082743,-0.04199188446335983,0.11366961463159207
0.036422513987078686,-0.05267057012253196,-0.13212293166647918,0.02446862961852883
0.15030699434104355,0.035471869951879786,-0.04321309280761046,0.11813237747646203
0.04702854090106985,-0.053265035836173036,-0.13762148555753062,0.03484922134154149
0.15043794334758392,0.051764082672916656,-0.03739108327951875,0.15689336773216198
0.035680570889134504,-0.052834803642337946,-0.12116679906902814,0.021939093942251887
0.06405722424029152,-0.04233084628384787,-0.1175230384140036,0.03228773283532516
0.17800627842911115,0.08974474737229843,-7.055320414598233e-4,0.17118709969009638
0.07667690732206867,-0.010581382639783588,-0.07942711611924733,0.0597626165229637
0.07146858743497356,-0.04986121258347842,-0.14229960957014387,0.04254153585299252
0.1259363980565167,0.06796171483192315,-0.04131171818241865,0.16993873098941434
0.04362228160855102,-0.034752140842172374,-0.12308979866831199,0.057794959308747874
0.07357838114754116,-0.06590169697711934,-0.1386033595549799,0.029190401474553124
0.12781762295081894,0.02342543774855188,-0.07624140694598706,0.12474934854703928
0.14517265680056293,0.03633254905920191,-0.05230226646054845,0.12033599433947086
0.11609795262946522,0.013998171110010671,-0.060222561282678944,0.09772476704909364
0.12017792284676586,0.005441812878120622,-0.07821324094051246,0.08212257527196859
0.09327288165462386,-0.02304280195922881,-0.10390686684989366,0.06205098116326882
0.11948920644572802,-0.009281329944566985,-0.09210573597765692,0.07233697694783679
0.06284298105859401,0.0011904186380106152,-0.1008984611466752,0.09389482957665957
0.1622641509433964,0.0260346186106879,-0.06602137620750505,0.11974389655057924
0.13351850655642392,-0.016192382058364707,-0.09276482284885781,0.06490845094454553
-0.0023209283713483946,-0.048189765670991536,-0.1426182862849915,0.04635399018534209
0.12574658532289343,0.02845154033747177,-0.050739204438551774,0.12474518435534356
0.1867832660644499,-0.017182064102961192,-0.09888340740404679,0.05981458747544639
0.10799999999999986,0.00807955444842956,-0.06673831551523213,0.08922737885639839
0.18290631469979207,0.07260792385138781,-0.02538254053553038,0.18716959880927989
0.00800051203277012,-0.10360767595238829,-0.18359921218949943,-0.016632619410403233
0.07030443756449929,-0.07126657495427213,-0.1590112855251761,0.022413517401551487
0.15806601580660362,0.09093530830342389,-0.0036249709717433073,0.17657539028599833
0.014627744702644507,-0.07964727063997223,-0.16731023521713434,-0.003891229448629388
0.06739307828925163,-0.03563554112833944,-0.11523827605794473,0.03851876582412717
0.15199999999999986,0.04505730477927261,-0.03319056709168308,0.12923618592480363
0.058620244170273825,-0.054320925708702616,-0.14870767896589165,0.03434690104584666
0.16835589197510853,0.06106244973762054,-0.024970276689638717,0.15452624895364797
0.13733493397358904,0.04528814342025744,-0.03371397586562255,0.12954382545516352
0.1258975972632365,-0.015349724572826351,-0.0883432224203892,0.06245304598495745
0.08844461697722669,-0.007130853317631303,-0.09040163802010792,0.07046524878071848
0.1842964965641533,0.05311021686808237,-0.021374679936903576,0.13245338503685766
0.022168867547018398,-0.05506164008755554,-0.1274945611691421,0.026479262603271797
0.09060332480407027,0.02755753900078528,-0.06294007480955086,0.11779007515134798
0.026054669995518864,-0.08409488156172396,-0.15763274560650642,4.546477004876263e-4
0.07729252049180345,0.007318100717937925,-0.08508473026868893,0.10303546124499485
0.10805696324331275,-0.013847909309220419,-0.0803651890697536,0.0718613035022638
0.062081832218218336,-0.020067206256609627,-0.11396649209421489,0.06793063334891736
0.05952380952380977,-0.041955740506413375,-0.12375707381105953,0.042016649234079155
0.09944945906151978,0.007521228467704089,-0.08571859392299536,0.12263491507078488
0.07002801120448146,-0.015839216544126122,-0.10015791062869125,0.059491321904642784
0.07229612492770411,-0.08794246099614444,-0.17681471243648667,-0.007654538048496133
0.09995026551796014,-0.06582751371166284,-0.14055691142270044,0.0030578771606160613
0.10097402597402629,0.0013036628657866478,-0.07966130310195535,0.09340110377022547
0.1062071842261467,0.02568887606378434,-0.06457614818494622,0.10387494157609023
0.11968493852459014,-0.028133757171900475,-0.11833526757974501,0.0585180089687124
0.05039150694144229,-0.032421886956306545,-0.1028351280959292,0.049205338254525395
0.07819127651060442,-0.029548267643529136,-0.11697344401710225,0.049813758683825975
0.12162162162162103,0.010107624955177141,-0.07480476139773323,0.09005322472368563
0.1523830906408362,0.002601057612035329,-0.07663993538315789,0.08379362095616374
0.1263053366647449,-0.04258135011869646,-0.1138054989133126,0.03130448494472348
0.059901632515740336,-0.020721944120121516,-0.10018198769049264,0.052913561309644766
0.003424876768452986,-0.057643302211838665,-0.16057130545883652,0.036576934415046
0.09602458229306784,0.030301934967222555,-0.06833046612033682,0.12251995201006391
0.09715548721891275,8.595544618724693e-4,-0.07512295350629974,0.07693750097143659
0.10305958132045097,0.0030115043023255517,-0.0703174767960241,0.08878968512832099
0.08365384615384565,0.006761348425094793,-0.06999581442727731,0.08152695246707911
0.10510249983934167,0.016411700184826294,-0.06309876420775654,0.09918540203767102
0.04102564102564049,-0.030021868174857302,-0.10798896603033692,0.06163701672691067
0.158668396022481,0.04073602541037247,-0.03811413182956502,0.12853527944810542
0.07492295839753436,-0.03239546035843821,-0.11060022272157469,0.046670836765476176
0.1950080515297914,0.06296039696983691,-0.013929808294645855,0.1454866053162147
0.12120432321152813,0.01749425308307695,-0.07242145982618926,0.11250122160308795
0.04792076673226813,-0.006950539725911753,-0.09733552063365361,0.09059627640185777
0.036296583850931964,-0.04494842910213648,-0.11742317736188854,0.030449646278636732
0.16858678955453207,0.03472683314696179,-0.05607946048736079,0.11528354216554323
0.05039150694144231,-0.03577082015192756,-0.11407997325568424,0.046760877634415006
0.08655830753353996,0.008191388603780325,-0.07479922525518842,0.09374794200969205
0.14762981131470437,0.04374408445260769,-0.044551752363927916,0.13104388671443395
0.08731492597038792,-0.018511565425200938,-0.102865649246473,0.06609042962802711
0.05544088705419217,-0.022077426038796588,-0.10547402173784223,0.06079766818541857
0.03810194672131052,-0.03466130067130013,-0.11054374417559035,0.05253931489342651
0.13101946721311472,9.909849073019839e-4,-0.07709306820121742,0.08406739864296357
0.01722368336647645,-0.056644806349699484,-0.13748033304656543,0.03573500452353878
0.0930905815748828,-0.018198151917501182,-0.09279527612983082,0.05577276714687324
0.16206482593037239,0.024970304301768387,-0.05884996456657293,0.11608552759729088
0.09782277832070443,-0.005206022876359961,-0.08762776117438792,0.08100394324508674
0.14487179487179422,0.03785324169197213,-0.03511080030267808,0.12232270369092052
0.08382007009009135,-0.011242639173295599,-0.0888062086793174,0.0755013763156961
0.0774461108164147,-0.054795441466694905,-0.1297544641001533,0.013817087055515112
0.11199999999999931,0.026603073668127974,-0.05027917171381416,0.11997171815304042
0.1072458197193924,0.03302201697642948,-0.06987866623231166,0.1313768606537136
0.09920634920634835,-0.018548856338083786,-0.11274594158294998,0.08004060219464124
0.19175627240143245,0.044271824064773035,-0.03997307108442241,0.13153613350864551
0.06086984401801928,-0.032057386053793935,-0.10277393120320422,0.042533326585157044
0.17882978042378908,0.11494618197436257,0.01069930403329808,0.206444471953658
0.1555299539170507,0.0650639587168792,-0.02173419553726931,0.15352286737303317
0.07715086034413805,0.0071289684658671915,-0.09797778514285552,0.09595358291839366
0.15452907874421037,0.044149866261737114,-0.040445698555884764,0.15603226605774834
0.1774961399897059,0.03594443831817862,-0.04330966682002234,0.12250698222372225
0.07806096311475394,-0.03778368019052469,-0.13555355392821522,0.04076822508661704
0.04966967256594566,-0.06356007934112651,-0.14260635166091812,0.013591562096817136
0.11555404947475423,0.013043224866509995,-0.06954496318848274,0.08472052734808841
0.14587208929373244,0.05753510638881287,-0.03800283040277991,0.15457005160164522
0.0791980913035825,-0.039096739051027174,-0.12314444484918635,0.04005185344000857
0.17229075665210716,0.06620261494925928,-0.001865106644949253,0.1424695693951536
0.1262421788737561,0.026873895338441534,-0.05042982217894677,0.11695427330329287
0.11324529811924693,-0.03770057581889796,-0.13281893262070332,0.05304204194250638
0.11866720192693717,0.016652134431250243,-0.0813537025436262,0.12611321229622466
0.014699524427151117,-0.09298352405739341,-0.16672481691526247,-0.003602748001997632
0.05272948874206191,-0.04679454384590276,-0.12546142440873326,0.0377793638756741
0.1813524590163934,0.05246022112954174,-0.033649366630292055,0.14275798142288965
0.1256006150297905,0.013374800453398894,-0.06058095512442487,0.09502548747894712
0.1165353321801518,0.09251328501506084,0.00942780366062097,0.1736618370493983
0.14989995998399297,0.07581880879679248,-0.005341058037514543,0.15597488322444086
0.11114876313114293,0.013781821531142824,-0.07954943677139126,0.10440115539144923
0.14158498302261482,0.05389106234025398,-0.03276283491573447,0.1481593909297262
0.05674379415386523,-0.043132141712453276,-0.14056200716792522,0.04457888565558226
0.07621618147934041,-0.013724992746167564,-0.102851809677722,0.08528810451863511
0.10490995992854718,-0.023440742300092188,-0.09364400491100665,0.048929081822513425
0.10576428203808487,0.028666240064483484,-0.07077328234601615,0.1212056930317375
0.04305102106139237,-0.06554415967074423,-0.1604665572162468,0.029120461245279807
0.09559214020180637,-0.004920741756866964,-0.09348163721988995,0.09903712621286971
0.09207218459271858,0.007768081372560021,-0.06562147226492371,0.08949235611084157
0.0388432004360438,-0.06000379378265208,-0.15146301408846888,0.02392586522121041
0.10721378691780356,0.041271636293574776,-0.037477952247025256,0.13166301361660515
0.1910866910866887,0.056025019725587155,-0.028068563918484037,0.14520114732823558
0.09299122301236483,0.012518983663994399,-0.07841231575540769,0.1083711436279513
0.16378371452367263,0.030251765594918822,-0.05199238659609219,0.10622362589352047
0.11199999999999967,0.02416756487527849,-0.06650236587952603,0.1246012260239184
0.10597005333847455,-0.04833895407177269,-0.11980056028591948,0.0204305859557123
0.09318841276711778,0.0067853165045518304,-0.07374179352789537,0.08981484593122309
0.10448717948717927,0.014683104042309547,-0.0896361988515216,0.11940643805930089
0.012992838718980278,-0.10166154556410112,-0.18921772845865292,-3.899809038351592e-4
0.08690224697522651,0.01435919399325547,-0.062335173575847926,0.08813931979411546
0.18695478191276446,0.10531450233069906,0.03301232192724751,0.19110228172388483
0.09868126240317548,-0.0059434947181918885,-0.08981011295050914,0.07178206811031393
0.14669100574850646,0.0338950729397145,-0.04627751527171269,0.12959004897881427
0.07672364125216055,-0.015571220569179478,-0.09775617949002993,0.06730115311583856
0.12067089174828745,0.010232973380996602,-0.07072641463474416,0.09797382903233331
0.2044930875576047,0.07786098664486385,-0.013606266573473316,0.1909265785856164
0.07310274115253361,-0.04219137253414662,-0.13168898095527246,0.06862168651978379
0.020891074832983726,-0.09009278777089058,-0.1797502313574385,-0.0028228109811172216
0.1570512820512819,-0.012315443030314621,-0.08585170113980854,0.08062809985765232
0.01954334365325132,-0.055510051596900145,-0.14106759334170438,0.02961752340856181
0.04912651518790871,-0.06516002637429108,-0.14301042560301797,0.02550352149413037
0.09874487704918036,-0.053008945942777164,-0.13091318164626795,0.02883330470560267
0.1218679363247247,0.003990850257886813,-0.06877036228332317,0.0830328550789719
0.06800000000000012,-0.03157930213086746,-0.11796787171423935,0.06603115102677279
0.09919484702093465,0.007129950407350427,-0.08760617537616835,0.09139220287883024
-0.024577572964669753,-0.09960763275715667,-0.17143775240741632,-0.011010826697110735
0.13746872794919504,0.03776134844348389,-0.05876443444152608,0.13152686731978697
0.1313046834791546,0.03884739197200371,-0.042142377829459635,0.10821271036199251
0.1114311315924218,0.010403552652586301,-0.06820161982150273,0.08623658237473608
0.04106339069533135,-0.01661394158601337,-0.1046870238294762,0.07481514561261784
0.14861790192186689,0.04814464681583441,-0.03025271517855252,0.14860612924457683
0.1792769767404474,0.09189322051482218,-0.0012502070498510759,0.17729742737514276
0.13862766144923952,0.05611204458923602,-0.044218291616302766,0.16762728809826827
0.08941187779362013,-0.023877195360399894,-0.10589594830815702,0.053720262822216605
0.17073483246844864,0.04345764817444053,-0.044418259388880194,0.11837553040343382
0.15574229691876723,0.027548791653055127,-0.054199904114712025,0.1282252387835498
0.17407407407407405,0.024277401887166983,-0.06298364950403224,0.10663702152724726
0.07379163395760927,-0.02705227351202688,-0.10792604189752034,0.05850863146964901
0.10981485360705054,-0.01240530714505983,-0.10137830733641194,0.07892299804167527
0.07483298354667657,-0.06201157646930722,-0.1469648399146921,0.011324870814448253
0.09771908763505434,0.018271132541898272,-0.06930829259004434,0.10873181563093379
0.032904423532424606,-0.09541026874734992,-0.1721568640238872,-0.020028108395577483
0.12864840592725682,-0.014081600866841959,-0.08368989214370952,0.06502384442719383
-0.005857499519876766,-0.0962534761875703,-0.19064915660034498,-0.004228209831801706
0.14888703573032216,0.028292579862954637,-0.05140121110830626,0.1154930060802086
0.10352564102564162,0.017223587250173922,-0.07228663610297881,0.1046828023012992
0.1880000000000001,0.0763893841925668,0.002662016727086149,0.16041602387306073
0.08006912442396354,-0.0019564735121614385,-0.08071765230882744,0.0993147943098625
0.08917074115312058,-0.06562216490466988,-0.14968511145639285,0.031378072190219757
0.12115384615384717,0.05448567252107117,-0.026714681059318804,0.15243503679590908
0.09851465274989911,-0.0013530365585678883,-0.08182686376981949,0.08662844913739148
0.05545594262295038,-0.08225083957232748,-0.15357715379300366,-0.0018124705453387345
0.10229027277406015,0.03203267401195453,-0.05353200576268584,0.11719394154770217
0.14090726615817006,0.019930206510751503,-0.06925005994519798,0.1200692603648506
0.01442307692307682,-0.029876103422068534,-0.11187122010159298,0.05965812527273813
0.1067632850241549,0.0025414674261057257,-0.07648491215739094,0.08195466619864408
-0.0022749483330396355,-0.08834723933599975,-0.16312674680173828,0.0020406885812708085
0.05538215286114452,-0.05376335014104516,-0.13576735058934397,0.03033575673144711
